task,parcellation,seed,estimator,variant,input_set,source,target,is_block,n_train,n_test,n_src_feat,n_tgt_feat,mse,r2,pearson,demeaned_pearson,top1_acc,avg_rank,status,git_commit,config_hash,data_load_mode,hp_gamma_mult,hp_alpha
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.0043387962505221,0.0224546864628791,0.9135448932647704,0.2063976228237152,0.3333333333333333,0.9638395792241946,ok,6b5eb84,78478c9d,precomputed,1.0,1.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.0043881204910576,0.0201108884066343,0.9128862619400024,0.2014449834823608,0.2923076923076923,0.9471137409598948,ok,6b5eb84,e375c4df,precomputed,1.0,10.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.0046024173498153,-0.0402899794280529,0.9082198143005372,0.19122976064682,0.3128205128205128,0.9510585141354372,ok,6b5eb84,568d511a,precomputed,2.0,0.1
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.0043681049719452,0.014229979366064,0.9129773378372192,0.2053465992212295,0.3230769230769231,0.9618671926364234,ok,6b5eb84,58abeb9b,precomputed,2.0,1.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",FC+bv+demo,FC+bv+demo,SC,True,683,195,103766,103740,0.0043645706027746,0.0240467637777328,0.9131962060928344,0.2025324553251266,0.3128205128205128,0.9555292570677186,ok,6b5eb84,a16acb40,precomputed,2.0,10.0
reconstruction,4S456Parcels,5,pca_pls,pca_pls,SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0124205779284238,-0.044756431132555,0.8196921944618225,0.1014386266469955,0.0615384615384615,0.7592636423405654,ok,6b5eb84,235703db,precomputed,,
reconstruction,4S456Parcels,5,bayesian_ridge,bayesian_ridge,SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0119067542254924,-0.0014552465872839,0.8276930451393127,0.1116521582007408,0.0512820512820512,0.7777777777777778,ok,6b5eb84,cb432696,precomputed,,
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0127485850825905,-0.0728479027748107,0.8147310614585876,0.0936800315976142,0.0512820512820512,0.7576331360946745,ok,6b5eb84,1b37acca,precomputed,0.5,0.1
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0119316540658473,-0.0040472070686519,0.8273886442184448,0.1061752811074256,0.0512820512820512,0.7783826429980276,ok,6b5eb84,27e89c36,precomputed,0.5,1.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0119569106027483,-0.003127013798803,0.8270554542541504,0.1053627803921699,0.0307692307692307,0.7582642998027613,ok,6b5eb84,6d1f8b25,precomputed,0.5,10.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0129405278712511,-0.0887636765837669,0.8118839263916016,0.0926911979913711,0.0512820512820512,0.7564760026298487,ok,6b5eb84,539c40c1,precomputed,1.0,0.1
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0120327435433864,-0.0131050376221537,0.8257566690444946,0.1042035818099975,0.0615384615384615,0.7777251808021038,ok,6b5eb84,156833c4,precomputed,1.0,1.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0119291516020894,-0.0013247904134914,0.8274891376495361,0.1075758934020996,0.0358974358974358,0.7659960552268245,ok,6b5eb84,48ddec5f,precomputed,1.0,10.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0130052343010902,-0.0942099541425705,0.8109331130981445,0.0935108587145805,0.0615384615384615,0.7591584483892176,ok,6b5eb84,3a9a552b,precomputed,2.0,0.1
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0121299978345632,-0.0215258859097957,0.8242137432098389,0.104033462703228,0.0615384615384615,0.7791190006574622,ok,6b5eb84,ed6c7ab1,precomputed,2.0,1.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",SC+bv+demo,SC+bv+demo,FC,True,683,195,103766,103740,0.0119104292243719,-0.000177447203896,0.8277720808982849,0.1091281399130821,0.0358974358974358,0.7723865877712032,ok,6b5eb84,e5100001,precomputed,2.0,10.0
reconstruction,4S456Parcels,5,pca_pls,pca_pls,FC,FC,FC,False,683,195,103740,103740,0.0100489035248756,0.1307425647974014,0.8550627827644348,0.3946124613285064,0.9897435897435898,0.999500328731098,ok,6b5eb84,1dcfbd8a,precomputed,,
reconstruction,4S456Parcels,5,bayesian_ridge,bayesian_ridge,FC,FC,FC,False,683,195,103740,103740,0.0070590139366686,0.3369700610637665,0.8980522155761719,0.634027361869812,1.0,1.0,ok,6b5eb84,ed528d6f,precomputed,,
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",FC,FC,FC,False,683,195,103740,103740,0.0071499180048704,0.3355230093002319,0.896999716758728,0.63401859998703,1.0,1.0,ok,6b5eb84,886cf4f5,precomputed,0.5,0.1
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",FC,FC,FC,False,683,195,103740,103740,0.0090948948636651,0.2052424848079681,0.8702067732810974,0.6339781880378723,1.0,1.0,ok,6b5eb84,1618402e,precomputed,0.5,1.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",FC,FC,FC,False,683,195,103740,103740,0.0115282945334911,0.0287442430853843,0.8336001634597778,0.6327621340751648,0.9743589743589745,0.9998685075608152,ok,6b5eb84,b53cc2f5,precomputed,0.5,10.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",FC,FC,FC,False,683,195,103740,103740,0.0070801065303385,0.3379057347774505,0.8978444933891296,0.6339918971061707,1.0,1.0,ok,6b5eb84,6a47520d,precomputed,1.0,0.1
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",FC,FC,FC,False,683,195,103740,103740,0.0083383116871118,0.258579283952713,0.8811495900154114,0.6338967084884644,1.0,1.0,ok,6b5eb84,63f93874,precomputed,1.0,1.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",FC,FC,FC,False,683,195,103740,103740,0.0112211983650922,0.0512437373399734,0.8383298516273499,0.6318621635437012,0.9897435897435898,0.999947403024326,ok,6b5eb84,a00f7719,precomputed,1.0,10.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",FC,FC,FC,False,683,195,103740,103740,0.0070703364908695,0.3369433581829071,0.8979414105415344,0.6338616013526917,1.0,1.0,ok,6b5eb84,6e3e4ba1,precomputed,2.0,0.1
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",FC,FC,FC,False,683,195,103740,103740,0.0079056052491068,0.2882701456546783,0.8873136639595032,0.6335596442222595,1.0,1.0,ok,6b5eb84,68a86a4d,precomputed,2.0,1.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",FC,FC,FC,False,683,195,103740,103740,0.010934418067336,0.0721860826015472,0.842785656452179,0.6282774209976196,1.0,1.0,ok,6b5eb84,5eb4d275,precomputed,2.0,10.0
reconstruction,4S456Parcels,5,pca_pls,pca_pls,SC,SC,SC,False,683,195,103740,103740,0.0038914000615477,0.0502079352736473,0.922715961933136,0.3749793469905853,1.0,1.0,ok,6b5eb84,ffea6f7a,precomputed,,
reconstruction,4S456Parcels,5,bayesian_ridge,bayesian_ridge,SC,SC,SC,False,683,195,103740,103740,0.0027783799450844,0.0897640362381935,0.9454142451286316,0.6220595240592957,1.0,1.0,ok,6b5eb84,5d70f42c,precomputed,,
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",SC,SC,SC,False,683,195,103740,103740,0.0028147620614618,0.1194193586707115,0.9447841644287108,0.62204909324646,1.0,1.0,ok,6b5eb84,d6cab3e0,precomputed,0.5,0.1
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",SC,SC,SC,False,683,195,103740,103740,0.0035057780332863,0.1088542714715004,0.9316529631614684,0.6219757199287415,1.0,1.0,ok,6b5eb84,076feed1,precomputed,0.5,1.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",SC,SC,SC,False,683,195,103740,103740,0.0043648867867887,0.0140500292181968,0.914698839187622,0.6173670887947083,1.0,1.0,ok,6b5eb84,699b5398,precomputed,0.5,10.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",SC,SC,SC,False,683,195,103740,103740,0.0027911637444049,0.1081784218549728,0.9452096819877625,0.6220174431800842,1.0,1.0,ok,6b5eb84,4151ad04,precomputed,1.0,0.1
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",SC,SC,SC,False,683,195,103740,103740,0.0032505968119949,0.1282727271318435,0.9366294145584106,0.6218631267547607,1.0,1.0,ok,6b5eb84,ce948d42,precomputed,1.0,1.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",SC,SC,SC,False,683,195,103740,103740,0.0042610326781868,0.0269745271652936,0.9167804718017578,0.6144099235534668,1.0,1.0,ok,6b5eb84,50adb21b,precomputed,1.0,10.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",SC,SC,SC,False,683,195,103740,103740,0.0027896310202777,0.1040829271078109,0.9452466368675232,0.6218592524528503,1.0,1.0,ok,6b5eb84,ee3b722b,precomputed,2.0,0.1
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",SC,SC,SC,False,683,195,103740,103740,0.0031208200380206,0.134534478187561,0.9391864538192748,0.6213478446006775,1.0,1.0,ok,6b5eb84,f00aff39,precomputed,2.0,1.0
reconstruction,4S456Parcels,5,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",SC,SC,SC,False,683,195,103740,103740,0.0041731731034815,0.0376812852919101,0.9185764193534852,0.6024718284606934,1.0,1.0,ok,6b5eb84,89334f4a,precomputed,2.0,10.0
reconstruction,4S456Parcels,6,pca_pls,pca_pls,FC,FC,SC,False,683,195,103740,103740,0.0044037331826984,-0.0218510087579488,0.9124308228492736,0.1469221115112304,0.1743589743589743,0.8878369493754109,ok,e8f290e,79f98e7c,precomputed,,
reconstruction,4S456Parcels,6,bayesian_ridge,bayesian_ridge,FC,FC,SC,False,683,195,103740,103740,0.0042566512711346,0.0158518142998218,0.9154099822044371,0.1747328788042068,0.1384615384615384,0.9057462195923734,ok,e8f290e,afe064da,precomputed,,
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",FC,FC,SC,False,683,195,103740,103740,0.0044641769491136,-0.0371836312115192,0.911117136478424,0.144180417060852,0.2,0.9123471400394476,ok,e8f290e,8801d0b8,precomputed,0.5,0.1
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",FC,FC,SC,False,683,195,103740,103740,0.0043097701855003,0.0055481940507888,0.914761245250702,0.1443557888269424,0.1897435897435897,0.9244444444444444,ok,e8f290e,280aa6c6,precomputed,0.5,1.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",FC,FC,SC,False,683,195,103740,103740,0.0043802666477859,-0.0049664401449263,0.9138153791427612,0.1430533975362777,0.1538461538461538,0.9205785667324128,ok,e8f290e,80020bfb,precomputed,0.5,10.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",FC,FC,SC,False,683,195,103740,103740,0.0045230821706354,-0.0514926612377166,0.9098923802375792,0.1431253254413604,0.1897435897435897,0.9104010519395136,ok,e8f290e,0a53c30b,precomputed,1.0,0.1
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",FC,FC,SC,False,683,195,103740,103740,0.0043182964436709,0.0013940872158855,0.9144126772880554,0.1441642194986343,0.2,0.9238658777120315,ok,e8f290e,24066655,precomputed,1.0,1.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",FC,FC,SC,False,683,195,103740,103740,0.0043666469864547,-0.0025625554844737,0.914031982421875,0.1424112170934677,0.1538461538461538,0.9207363576594346,ok,e8f290e,f849c92a,precomputed,1.0,10.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",FC,FC,SC,False,683,195,103740,103740,0.0045711253769695,-0.0629228129982948,0.908918023109436,0.1413604021072387,0.1846153846153846,0.9111111111111112,ok,e8f290e,0058085c,precomputed,2.0,0.1
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",FC,FC,SC,False,683,195,103740,103740,0.0043401247821748,-0.0051413238979876,0.9138590693473816,0.1433852314949035,0.2,0.9226824457593688,ok,e8f290e,976542e6,precomputed,2.0,1.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",FC,FC,SC,False,683,195,103740,103740,0.0043552038259804,-0.0007003032369539,0.914205014705658,0.139990895986557,0.1743589743589743,0.9198159105851412,ok,e8f290e,c3ae0a15,precomputed,2.0,10.0
reconstruction,4S456Parcels,6,pca_pls,pca_pls,SC,SC,FC,False,683,195,103740,103740,0.0126654440537095,-0.0544542148709297,0.8141711950302124,0.0746928378939628,0.0461538461538461,0.6937804076265615,ok,e8f290e,b6cb637d,precomputed,,
reconstruction,4S456Parcels,6,bayesian_ridge,bayesian_ridge,SC,SC,FC,False,683,195,103740,103740,0.0120772784575819,-0.0062806787900626,0.8233652114868164,0.0920031443238258,0.082051282051282,0.7684944115713347,ok,e8f290e,6edcd7c4,precomputed,,
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",SC,SC,FC,False,683,195,103740,103740,0.0129763232544064,-0.0800854712724685,0.8096686601638794,0.0694270953536033,0.0358974358974358,0.6978303747534518,ok,e8f290e,8e916393,precomputed,0.5,0.1
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",SC,SC,FC,False,683,195,103740,103740,0.0121640032157301,-0.0129460440948605,0.8219927549362183,0.0699350237846374,0.0512820512820512,0.7059303090072321,ok,e8f290e,931f3ec9,precomputed,0.5,1.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",SC,SC,FC,False,683,195,103740,103740,0.0121331522241234,-0.0080739576369524,0.8225600719451904,0.0691611766815185,0.0461538461538461,0.7036686390532545,ok,e8f290e,20bbb13c,precomputed,0.5,10.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",SC,SC,FC,False,683,195,103740,103740,0.013189791701734,-0.0972589254379272,0.8065192103385925,0.0679846331477165,0.0358974358974358,0.6922024983563445,ok,e8f290e,3c21a597,precomputed,1.0,0.1
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",SC,SC,FC,False,683,195,103740,103740,0.0122820483520627,-0.0231520645320415,0.8201218843460083,0.0694960057735443,0.0512820512820512,0.7041157133464826,ok,e8f290e,251ab1ca,precomputed,1.0,1.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",SC,SC,FC,False,683,195,103740,103740,0.012120584025979,-0.0073602125048637,0.8227536082267761,0.0685072764754295,0.0461538461538461,0.7036160420775806,ok,e8f290e,6a789f34,precomputed,1.0,10.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",SC,SC,FC,False,683,195,103740,103740,0.0133207673206925,-0.1077748835086822,0.8045512437820435,0.0661515742540359,0.041025641025641,0.6878895463510848,ok,e8f290e,0e328621,precomputed,2.0,0.1
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",SC,SC,FC,False,683,195,103740,103740,0.0124003151431679,-0.0330422408878803,0.8182727694511414,0.0683671236038208,0.0564102564102564,0.6999605522682446,ok,e8f290e,7e5725b5,precomputed,2.0,1.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",SC,SC,FC,False,683,195,103740,103740,0.0121141327545046,-0.0071024717763066,0.822851300239563,0.0664746537804603,0.0512820512820512,0.701301775147929,ok,e8f290e,e3706d5c,precomputed,2.0,10.0
reconstruction,4S456Parcels,6,pca_pls,pca_pls,bv,bv,SC,False,683,195,16,103740,0.0042469329200685,0.0191207733005285,0.9148010015487672,0.1849198192358017,0.123076923076923,0.9011702827087442,ok,e8f290e,7c29712d,precomputed,,
reconstruction,4S456Parcels,6,bayesian_ridge,bayesian_ridge,bv,bv,SC,False,683,195,16,103740,0.0042024734430015,0.0302194785326719,0.9157880544662476,0.1923743188381195,0.0974358974358974,0.9035371466140696,ok,e8f290e,e07b1d5a,precomputed,,
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",bv,bv,SC,False,683,195,16,103740,0.0044387928210198,-0.0194271188229322,0.9107216596603394,0.1503199487924575,0.0871794871794871,0.7881919789612097,ok,e8f290e,a6c3e6f4,precomputed,0.5,0.1
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",bv,bv,SC,False,683,195,16,103740,0.0042399689555168,0.0228701066225767,0.915019989013672,0.1803809553384781,0.1179487179487179,0.8932281393819855,ok,e8f290e,c4c09822,precomputed,0.5,1.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",bv,bv,SC,False,683,195,16,103740,0.0042387517169117,0.0245054922997951,0.915515124797821,0.1851103603839874,0.1128205128205128,0.9054043392504932,ok,e8f290e,cc904319,precomputed,0.5,10.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",bv,bv,SC,False,683,195,16,103740,0.0046150693669915,-0.0568592846393585,0.9071460366249084,0.12884221971035,0.0615384615384615,0.7322813938198554,ok,e8f290e,95a686e1,precomputed,1.0,0.1
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",bv,bv,SC,False,683,195,16,103740,0.0042835632339119,0.013850137591362,0.9141285419464112,0.1682105213403701,0.1179487179487179,0.8721893491124261,ok,e8f290e,5620a4b5,precomputed,1.0,1.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",bv,bv,SC,False,683,195,16,103740,0.0042304662056267,0.0261572320014238,0.9155586361885072,0.1830720007419586,0.123076923076923,0.9062195923734384,ok,e8f290e,6edb581a,precomputed,1.0,10.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=2.0]",bv,bv,SC,False,683,195,16,103740,0.0048757209442555,-0.1128376275300979,0.9019972681999208,0.104396216571331,0.0256410256410256,0.6874424720578567,ok,e8f290e,9f786c00,precomputed,2.0,0.1
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=2.0]",bv,bv,SC,False,683,195,16,103740,0.0043561616912484,-0.001826214371249,0.9127062559127808,0.1500675678253173,0.0871794871794871,0.8487573964497042,ok,e8f290e,9b3e25d7,precomputed,2.0,1.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=2.0]",bv,bv,SC,False,683,195,16,103740,0.0042413021437823,0.0239000171422958,0.9153447151184082,0.1776465326547622,0.0923076923076923,0.8964102564102564,ok,e8f290e,5006ac1a,precomputed,2.0,10.0
reconstruction,4S456Parcels,6,pca_pls,pca_pls,bv,bv,FC,False,683,195,16,103740,0.0123219033703207,-0.0227619502693414,0.8195406198501587,0.0417953766882419,0.0153846153846153,0.6146219592373439,ok,e8f290e,98e0f54b,precomputed,,
reconstruction,4S456Parcels,6,bayesian_ridge,bayesian_ridge,bv,bv,FC,False,683,195,16,103740,0.0121150109916925,-0.0066500208340585,0.8229723572731018,0.0553223043680191,0.0153846153846153,0.6603287310979618,ok,e8f290e,f7571041,precomputed,,
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=0.5]",bv,bv,FC,False,683,195,16,103740,0.0129135362803936,-0.0695192441344261,0.8103477954864502,0.0365786999464035,0.0,0.5586061801446416,ok,e8f290e,fb8cc991,precomputed,0.5,0.1
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=0.5]",bv,bv,FC,False,683,195,16,103740,0.0122899431735277,-0.0203524325042963,0.8198859691619873,0.0469341874122619,0.0,0.6175410913872452,ok,e8f290e,c490e79c,precomputed,0.5,1.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=0.5]",bv,bv,FC,False,683,195,16,103740,0.0121417269110679,-0.008572737686336,0.8223724961280823,0.0478004850447177,0.0153846153846153,0.6352399737015122,ok,e8f290e,23d1f5e1,precomputed,0.5,10.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=0.1,gamma_mult=1.0]",bv,bv,FC,False,683,195,16,103740,0.0134077966213226,-0.1085848659276962,0.8031443953514099,0.0328699797391891,0.0153846153846153,0.5425378040762656,ok,e8f290e,6857323a,precomputed,1.0,0.1
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=1.0,gamma_mult=1.0]",bv,bv,FC,False,683,195,16,103740,0.0124025838449597,-0.0292849298566579,0.8180505037307739,0.0443615540862083,0.0,0.5998685075608152,ok,e8f290e,64e4219f,precomputed,1.0,1.0
reconstruction,4S456Parcels,6,kernel_ridge,"kernel_ridge[alpha=10.0,gamma_mult=1.0]",bv,bv,FC,False,683,195,16,103740,0.0121534271165728,-0.0095407553017139,0.8221522569656372,0.049236599355936,0.0051282051282051,0.6337146614069691,ok,e8f290e,08f3a021,precomputed,1.0,10.0
